time,name,value
0,u1,-334.6671
0,i1,3.6944480000000004
0,u2,0
0,i2,0
0,u3,0.495006
0,i3,0.48951436000000004
0.15625,u1,-334.537968
0.15625,i1,3.6944480000000004
0.15625,u2,0
0.15625,i2,0
0.15625,u3,2.47503
0.15625,i3,0.38791704000000005
0.3125,u1,-334.322748
0.3125,i1,0.46180600000000005
0.3125,u2,0
0.3125,i2,0
0.3125,u3,4.713318
0.3125,i3,-0.9005217000000001
0.46875,u1,-333.67708799999997
0.46875,i1,1.8472240000000002
0.46875,u2,0
0.46875,i2,0
0.46875,u3,-10.804044
0.46875,i3,3.32038514
0.625,u1,-332.57946599999997
0.625,i1,-0.9236120000000001
0.625,u2,0
0.625,i2,0
0.625,u3,3.787872
0.625,i3,-0.12930568
0.78125,u1,-329.351166
0.78125,i1,-3.2326420000000002
0.78125,u2,0
0.78125,i2,0
0.78125,u3,13.9893
0.78125,i3,-5.9665335200000005
0.9375,u1,-324.487194
0.9375,i1,-1.8472240000000002
0.9375,u2,0
0.9375,i2,0
0.9375,u3,-0.6671819999999999
0.9375,i3,0.51722272
1.09375,u1,-315.706218
1.09375,i1,-1.385418
1.09375,u2,0
1.09375,i2,0
1.09375,u3,1.764804
1.09375,i3,0.61882004
1.25,u1,-300.619296
1.25,i1,-4.156254000000001
1.25,u2,0
1.25,i2,0
1.25,u3,2.066112
1.25,i3,0.21243076
1.40625,u1,-284.757582
1.40625,i1,4.156254000000001
1.40625,u2,0
1.40625,i2,0
1.40625,u3,1.893936
1.40625,i3,0.18010434
1.5625,u1,-271.15567799999997
1.5625,i1,3.6944480000000004
1.5625,u2,0
1.5625,i2,0
1.5625,u3,1.7863259999999999
1.5625,i3,0.34173644000000003
1.71875,u1,-260.287068
1.71875,i1,-3.2326420000000002
1.71875,u2,0
1.71875,i2,0
1.71875,u3,3.185256
1.71875,i3,0.07388896
1.875,u1,-251.549136
1.875,i1,-0.46180600000000005
1.875,u2,0
1.875,i2,0
1.875,u3,-0.6671819999999999
1.875,i3,0.00461806
2.03125,u1,-243.30621
2.03125,i1,-4.61806
2.03125,u2,0
2.03125,i2,0
2.03125,u3,4.067658
2.03125,i3,0.79430632
2.1875,u1,-234.202404
2.1875,i1,1.385418
2.1875,u2,0
2.1875,i2,0
2.1875,u3,0.946968
2.1875,i3,-2.09198118
2.34375,u1,-224.194674
2.34375,i1,-5.541672
2.34375,u2,0
2.34375,i2,0
2.34375,u3,-15.689537999999999
2.34375,i3,-2.16125208
2.5,u1,-211.711914
2.5,i1,5.079866
2.5,u2,0
2.5,i2,0
2.5,u3,2.754816
2.5,i3,1.12680664
2.65625,u1,-195.63497999999998
2.65625,i1,7.850702000000001
2.65625,u2,0
2.65625,i2,0
2.65625,u3,1.9154579999999999
2.65625,i3,0.52645884
2.8125,u1,-177.534978
2.8125,i1,3.6944480000000004
2.8125,u2,0
2.8125,i2,0
2.8125,u3,4.4120099999999995
2.8125,i3,-0.28631972
2.96875,u1,-158.78931599999999
2.96875,i1,-1.385418
2.96875,u2,0
2.96875,i2,0
2.96875,u3,-7.016172
2.96875,i3,2.13816178
3.125,u1,-140.301918
3.125,i1,3.6944480000000004
3.125,u2,0
3.125,i2,0
3.125,u3,-10.287516
3.125,i3,2.84934302
3.28125,u1,-122.30952599999999
3.28125,i1,-4.61806
3.28125,u2,0
3.28125,i2,0
3.28125,u3,5.983116
3.28125,i3,-0.66038258
3.4375,u1,-104.403222
3.4375,i1,0
3.4375,u2,0
3.4375,i2,0
3.4375,u3,1.9154579999999999
3.4375,i3,0.14777792
3.59375,u1,-87.05649
3.59375,i1,-6.003478
3.59375,u2,0
3.59375,i2,0
3.59375,u3,2.8839479999999997
3.59375,i3,0.25861136
3.75,u1,-69.752802
3.75,i1,11.545150000000001
3.75,u2,0
3.75,i2,0
3.75,u3,0.10761
3.75,i3,0.24937524
3.90625,u1,-52.363026
3.90625,i1,-1.385418
3.90625,u2,0
3.90625,i2,0
3.90625,u3,3.077646
3.90625,i3,-0.17086822000000002
4.0625,u1,-35.40369
4.0625,i1,-2.30903
4.0625,u2,0
4.0625,i2,0
4.0625,u3,1.743282
4.0625,i3,0.64191034
4.21875,u1,-18.272178
4.21875,i1,-1.8472240000000002
4.21875,u2,0
4.21875,i2,0
4.21875,u3,-13.343639999999999
4.21875,i3,-1.1637511200000001
4.375,u1,0.946968
4.375,i1,7.850702000000001
4.375,u2,0
4.375,i2,0
4.375,u3,-0.516528
4.375,i3,-2.87705138
4.53125,u1,20.940906
4.53125,i1,-5.079866
4.53125,u2,0
4.53125,i2,0
4.53125,u3,4.08918
4.53125,i3,1.0390635000000001
4.6875,u1,41.171586
4.6875,i1,3.2326420000000002
4.6875,u2,0
4.6875,i2,0
4.6875,u3,0.688704
4.6875,i3,0.25399330000000003
4.84375,u1,58.64745
4.84375,i1,-6.003478
4.84375,u2,0
4.84375,i2,0
4.84375,u3,2.302854
4.84375,i3,0.22166688
5,u1,73.92806999999999
5,i1,-1.8472240000000002
5,u2,0
5,i2,0
5,u3,-5.186802
5,i3,0.19857658
5.15625,u1,88.003458
5.15625,i1,-4.156254000000001
5.15625,u2,0
5.15625,i2,0
5.15625,u3,-18.121524
5.15625,i3,0.22166688
5.3125,u1,101.885148
5.3125,i1,-1.385418
5.3125,u2,0
5.3125,i2,0
5.3125,u3,-5.875506
5.3125,i3,0.19857658
5.46875,u1,116.154234
5.46875,i1,-4.156254000000001
5.46875,u2,0
5.46875,i2,0
5.46875,u3,5.8109399999999996
5.46875,i3,0.22166688
5.625,u1,131.650074
5.625,i1,-1.385418
5.625,u2,0
5.625,i2,0
5.625,u3,2.518074
5.625,i3,0.19857658
5.78125,u1,147.4257
5.78125,i1,-2.30903
5.78125,u2,0
5.78125,i2,0
5.78125,u3,1.872414
5.78125,i3,0.21243076
5.9375,u1,163.222848
5.9375,i1,3.2326420000000002
5.9375,u2,0
5.9375,i2,0
5.9375,u3,1.140666
5.9375,i3,0.17548628
6.09375,u1,179.837832
6.09375,i1,1.385418
6.09375,u2,0
6.09375,i2,0
6.09375,u3,2.862426
6.09375,i3,0.27246554
6.25,u1,196.04389799999998
6.25,i1,2.30903
6.25,u2,0
6.25,i2,0
6.25,u3,-6.004638
6.25,i3,0.15239598000000001
6.40625,u1,211.152342
6.40625,i1,-0.9236120000000001
6.40625,u2,0
6.40625,i2,0
6.40625,u3,-8.544234
6.40625,i3,-0.00461806
6.5625,u1,224.43141599999998
6.5625,i1,-0.46180600000000005
6.5625,u2,0
6.5625,i2,0
6.5625,u3,4.756362
6.5625,i3,0.38329898
6.71875,u1,237.732012
6.71875,i1,1.8472240000000002
6.71875,u2,0
6.71875,i2,0
6.71875,u3,10.416648
6.71875,i3,-1.5378139800000001
6.875,u1,250.860432
6.875,i1,2.770836
6.875,u2,0
6.875,i2,0
6.875,u3,13.408206
6.875,i3,-2.2166688
7.03125,u1,263.386236
7.03125,i1,-1.385418
7.03125,u2,0
7.03125,i2,0
7.03125,u3,-1.312842
7.03125,i3,0.94208424
7.1875,u1,273.178746
7.1875,i1,-2.770836
7.1875,u2,0
7.1875,i2,0
7.1875,u3,1.872414
7.1875,i3,0.24013912
7.34375,u1,280.17339599999997
7.34375,i1,3.2326420000000002
7.34375,u2,0
7.34375,i2,0
7.34375,u3,2.04459
7.34375,i3,0.20319464
7.5,u1,288.050448
7.5,i1,-0.9236120000000001
7.5,u2,0
7.5,i2,0
7.5,u3,1.82937
7.5,i3,0.19857658
7.65625,u1,297.08968799999997
7.65625,i1,2.30903
7.65625,u2,0
7.65625,i2,0
7.65625,u3,2.216766
7.65625,i3,0.28170166
7.8125,u1,305.50479
7.8125,i1,1.8472240000000002
7.8125,u2,0
7.8125,i2,0
7.8125,u3,2.970036
7.8125,i3,-0.01385418
7.96875,u1,312.025956
7.96875,i1,0.46180600000000005
7.96875,u2,0
7.96875,i2,0
7.96875,u3,1.3343639999999999
7.96875,i3,0.3232642
8.125,u1,317.105148
8.125,i1,1.385418
8.125,u2,0
8.125,i2,0
8.125,u3,10.395126
8.125,i3,-0.22628494000000002
8.28125,u1,324.594804
8.28125,i1,-3.6944480000000004
8.28125,u2,0
8.28125,i2,0
8.28125,u3,12.69798
8.28125,i3,-2.25361328
8.4375,u1,330.212046
8.4375,i1,-8.774314
8.4375,u2,0
8.4375,i2,0
8.4375,u3,-1.0976219999999999
8.4375,i3,-0.84972304
8.59375,u1,331.180536
8.59375,i1,7.388896000000001
8.59375,u2,0
8.59375,i2,0
8.59375,u3,2.001546
8.59375,i3,0.692709
8.75,u1,333.526434
8.75,i1,-7.388896000000001
8.75,u2,0
8.75,i2,0
8.75,u3,2.6687279999999998
8.75,i3,0.0461806
8.90625,u1,335.63559
8.90625,i1,-5.079866
8.90625,u2,0
8.90625,i2,0
8.90625,u3,1.5495839999999999
8.90625,i3,0.3232642
9.0625,u1,336.71169
9.0625,i1,7.388896000000001
9.0625,u2,0
9.0625,i2,0
9.0625,u3,10.395126
9.0625,i3,-1.58861264
9.21875,u1,337.22821799999997
9.21875,i1,-1.8472240000000002
9.21875,u2,0
9.21875,i2,0
9.21875,u3,11.29905
9.21875,i3,-1.9626755
9.375,u1,337.658658
9.375,i1,-2.30903
9.375,u2,0
9.375,i2,0
9.375,u3,1.054578
9.375,i3,0.51722272
9.53125,u1,337.916922
9.53125,i1,0
9.53125,u2,0
9.53125,i2,0
9.53125,u3,-0.903924
9.53125,i3,0.28631972
9.6875,u1,338.04605399999997
9.6875,i1,1.8472240000000002
9.6875,u2,0
9.6875,i2,0
9.6875,u3,-2.345898
9.6875,i3,-1.2561123200000002
9.84375,u1,338.067576
9.84375,i1,7.388896000000001
9.84375,u2,0
9.84375,i2,0
9.84375,u3,15.194531999999999
9.84375,i3,-3.6251771
10,u1,337.873878
10,i1,0.46180600000000005
10,u2,0
10,i2,0
10,u3,13.300596
10,i3,-1.8010434000000002
10.15625,u1,337.78779
10.15625,i1,-3.6944480000000004
10.15625,u2,0
10.15625,i2,0
10.15625,u3,0.172176
10.15625,i3,0.53569496
10.3125,u1,337.22821799999997
10.3125,i1,-1.8472240000000002
10.3125,u2,0
10.3125,i2,0
10.3125,u3,0.624138
10.3125,i3,0.51722272
10.46875,u1,336.797778
10.46875,i1,0
10.46875,u2,0
10.46875,i2,0
10.46875,u3,1.377408
10.46875,i3,-1.5609042800000001
10.625,u1,335.183628
10.625,i1,2.30903
10.625,u2,0
10.625,i2,0
10.625,u3,2.345898
10.625,i3,-1.8934046
10.78125,u1,331.051404
10.78125,i1,4.61806
10.78125,u2,0
10.78125,i2,0
10.78125,u3,-7.1883479999999995
10.78125,i3,0.6234381
10.9375,u1,325.283508
10.9375,i1,-1.385418
10.9375,u2,0
10.9375,i2,0
10.9375,u3,-7.339002
10.9375,i3,0.35097256
11.09375,u1,314.178156
11.09375,i1,-3.2326420000000002
11.09375,u2,0
11.09375,i2,0
11.09375,u3,3.744828
11.09375,i3,0.23552106
11.25,u1,298.273398
11.25,i1,-1.8472240000000002
11.25,u2,0
11.25,i2,0
11.25,u3,2.1952439999999998
11.25,i3,0.23552106
11.40625,u1,283.487784
11.40625,i1,-1.8472240000000002
11.40625,u2,0
11.40625,i2,0
11.40625,u3,2.302854
11.40625,i3,0.23552106
11.5625,u1,270.768282
11.5625,i1,-2.770836
11.5625,u2,0
11.5625,i2,0
11.5625,u3,1.18371
11.5625,i3,0.23552106
11.71875,u1,259.512276
11.71875,i1,0.9236120000000001
11.71875,u2,0
11.71875,i2,0
11.71875,u3,1.528062
11.71875,i3,0.23552106
11.875,u1,250.75282199999998
11.875,i1,0
11.875,u2,0
11.875,i2,0
11.875,u3,2.36742
11.875,i3,0.23090300000000002
12.03125,u1,242.682072
12.03125,i1,-2.770836
12.03125,u2,0
12.03125,i2,0
12.03125,u3,-7.597265999999999
12.03125,i3,0.19857658
12.1875,u1,234.223926
12.1875,i1,0
12.1875,u2,0
12.1875,i2,0
12.1875,u3,-6.800952
12.1875,i3,0.3463545
12.34375,u1,224.25924
12.34375,i1,0.9236120000000001
12.34375,u2,0
12.34375,i2,0
12.34375,u3,3.400476
12.34375,i3,0.06003478
12.5,u1,211.88409
12.5,i1,-1.385418
12.5,u2,0
12.5,i2,0
12.5,u3,2.410464
12.5,i3,0.18934046000000002
12.65625,u1,195.8502
12.65625,i1,-0.46180600000000005
12.65625,u2,0
12.65625,i2,0
12.65625,u3,1.872414
12.65625,i3,0.36482674000000004
12.8125,u1,176.631054
12.8125,i1,5.079866
12.8125,u2,0
12.8125,i2,0
12.8125,u3,1.72176
12.8125,i3,-1.8934046
12.96875,u1,157.43343
12.96875,i1,-2.770836
12.96875,u2,0
12.96875,i2,0
12.96875,u3,2.109156
12.96875,i3,-1.5147236800000001
13.125,u1,138.58015799999998
13.125,i1,-6.003478
13.125,u2,0
13.125,i2,0
13.125,u3,1.7863259999999999
13.125,i3,0.54031302
13.28125,u1,120.39406799999999
13.28125,i1,-3.6944480000000004
13.28125,u2,0
13.28125,i2,0
13.28125,u3,0.990012
13.28125,i3,0.35097256
13.4375,u1,102.380154
13.4375,i1,3.6944480000000004
13.4375,u2,0
13.4375,i2,0
13.4375,u3,2.9054699999999998
13.4375,i3,0.24013912
13.59375,u1,85.44234
13.59375,i1,-1.385418
13.59375,u2,0
13.59375,i2,0
13.59375,u3,-3.163734
13.59375,i3,0.30479196000000003
13.75,u1,68.11713
13.75,i1,4.156254000000001
13.75,u2,0
13.75,i2,0
13.75,u3,-8.544234
13.75,i3,0.11083344
13.90625,u1,49.801908
13.90625,i1,1.8472240000000002
13.90625,u2,0
13.90625,i2,0
13.90625,u3,-1.119144
13.90625,i3,0.34173644000000003
14.0625,u1,31.572774
14.0625,i1,-0.9236120000000001
14.0625,u2,0
14.0625,i2,0
14.0625,u3,2.453508
14.0625,i3,0.54493108
14.21875,u1,13.365162
14.21875,i1,-6.003478
14.21875,u2,0
14.21875,i2,0
14.21875,u3,3.185256
14.21875,i3,-0.17086822000000002
14.375,u1,-6.413556
14.375,i1,0.9236120000000001
14.375,u2,0
14.375,i2,0
14.375,u3,-8.544234
14.375,i3,2.66000256
14.53125,u1,-25.890966
14.53125,i1,0
14.53125,u2,0
14.53125,i2,0
14.53125,u3,-18.444354
14.53125,i3,4.5949697
14.6875,u1,-44.485974
14.6875,i1,0
14.6875,u2,0
14.6875,i2,0
14.6875,u3,-2.733294
14.6875,i3,1.0621538000000001
14.84375,u1,-60.240078
14.84375,i1,-2.770836
14.84375,u2,0
14.84375,i2,0
14.84375,u3,12.246018
14.84375,i3,-0.38329898
15,u1,-74.745906
15,i1,-2.30903
15,u2,0
15,i2,0
15,u3,10.954698
15,i3,0.22628494000000002
15.15625,u1,-89.01499199999999
15.15625,i1,-1.8472240000000002
15.15625,u2,0
15.15625,i2,0
15.15625,u3,3.1206899999999997
15.15625,i3,0.14315986
15.3125,u1,-103.219512
15.3125,i1,-2.30903
15.3125,u2,0
15.3125,i2,0
15.3125,u3,-10.222949999999999
15.3125,i3,0.0461806
15.46875,u1,-118.069692
15.46875,i1,-2.30903
15.46875,u2,0
15.46875,i2,0
15.46875,u3,-4.3904879999999995
15.46875,i3,0.35097256
15.625,u1,-134.125104
15.625,i1,0.9236120000000001
15.625,u2,0
15.625,i2,0
15.625,u3,0.946968
15.625,i3,0.3232642
15.78125,u1,-149.943774
15.78125,i1,-0.46180600000000005
15.78125,u2,0
15.78125,i2,0
15.78125,u3,0.903924
15.78125,i3,0.23090300000000002
15.9375,u1,-165.39657
15.9375,i1,-0.46180600000000005
15.9375,u2,0
15.9375,i2,0
15.9375,u3,5.509632
15.9375,i3,-0.0692709
16.09375,u1,-180.849366
16.09375,i1,2.770836
16.09375,u2,0
16.09375,i2,0
16.09375,u3,-20.575032
16.09375,i3,0.49413242
16.25,u1,-196.71107999999998
16.25,i1,1.385418
16.25,u2,0
16.25,i2,0
16.25,u3,-26.967066
16.25,i3,-0.67423676
16.40625,u1,-211.13082
16.40625,i1,1.8472240000000002
16.40625,u2,0
16.40625,i2,0
16.40625,u3,0.688704
16.40625,i3,-2.61844002
16.5625,u1,-225.44295
16.5625,i1,1.8472240000000002
16.5625,u2,0
16.5625,i2,0
16.5625,u3,4.562664
16.5625,i3,0.22628494000000002
16.71875,u1,-239.518338
16.71875,i1,-1.385418
16.71875,u2,0
16.71875,i2,0
16.71875,u3,2.8839479999999997
16.71875,i3,0.1847224
16.875,u1,-252.25936199999998
16.875,i1,0
16.875,u2,0
16.875,i2,0
16.875,u3,1.571106
16.875,i3,0.00923612
17.03125,u1,-264.33320399999997
17.03125,i1,-0.46180600000000005
17.03125,u2,0
17.03125,i2,0
17.03125,u3,1.312842
17.03125,i3,0.79430632
17.1875,u1,-273.75984
17.1875,i1,-2.30903
17.1875,u2,0
17.1875,i2,0
17.1875,u3,12.138408
17.1875,i3,-4.10545534
17.34375,u1,-279.549258
17.34375,i1,-2.770836
17.34375,u2,0
17.34375,i2,0
17.34375,u3,10.11534
17.34375,i3,-5.22302586
17.5,u1,-287.81370599999997
17.5,i1,-2.30903
17.5,u2,0
17.5,i2,0
17.5,u3,-1.958502
17.5,i3,-1.02059126
17.65625,u1,-297.606216
17.65625,i1,1.385418
17.65625,u2,0
17.65625,i2,0
17.65625,u3,-12.827112
17.65625,i3,0.6465284
17.8125,u1,-306.08588399999996
17.8125,i1,-5.541672
17.8125,u2,0
17.8125,i2,0
17.8125,u3,1.162188
17.8125,i3,0.21704882
17.96875,u1,-312.069
17.96875,i1,-4.61806
17.96875,u2,0
17.96875,i2,0
17.96875,u3,3.206778
17.96875,i3,0.21704882
18.125,u1,-318.31038
18.125,i1,1.385418
18.125,u2,0
18.125,i2,0
18.125,u3,1.980024
18.125,i3,0.27246554
18.28125,u1,-323.69088
18.28125,i1,0.46180600000000005
18.28125,u2,0
18.28125,i2,0
18.28125,u3,1.140666
18.28125,i3,0.33250032
18.4375,u1,-324.853068
18.4375,i1,-3.6944480000000004
18.4375,u2,0
18.4375,i2,0
18.4375,u3,4.3689659999999995
18.4375,i3,-0.14777792
18.59375,u1,-327.198966
18.59375,i1,-3.2326420000000002
18.59375,u2,0
18.59375,i2,0
18.59375,u3,-0.516528
18.59375,i3,0.61420198
18.75,u1,-330.169002
18.75,i1,-5.079866
18.75,u2,0
18.75,i2,0
18.75,u3,4.347444
18.75,i3,-0.48027824
18.90625,u1,-332.644032
18.90625,i1,-4.61806
18.90625,u2,0
18.90625,i2,0
18.90625,u3,18.93936
18.90625,i3,-2.96941258
19.0625,u1,-333.65556599999996
19.0625,i1,7.388896000000001
19.0625,u2,0
19.0625,i2,0
19.0625,u3,-7.704876
19.0625,i3,0.35559062
19.21875,u1,-334.258182
19.21875,i1,-1.8472240000000002
19.21875,u2,0
19.21875,i2,0
19.21875,u3,-9.727943999999999
19.21875,i3,0.44795182
19.375,u1,-334.817754
19.375,i1,-0.46180600000000005
19.375,u2,0
19.375,i2,0
19.375,u3,3.744828
19.375,i3,0.29093778000000003
19.53125,u1,-334.817754
19.53125,i1,0
19.53125,u2,0
19.53125,i2,0
19.53125,u3,2.281332
19.53125,i3,0.24013912
19.6875,u1,-334.710144
19.6875,i1,-0.9236120000000001
19.6875,u2,0
19.6875,i2,0
19.6875,u3,2.6472059999999997
19.6875,i3,0.0692709
19.84375,u1,-334.710144
19.84375,i1,0.46180600000000005
19.84375,u2,0
19.84375,i2,0
19.84375,u3,-0.473484
19.84375,i3,0.7157993
20,u1,-334.688622
20,i1,-0.46180600000000005
20,u2,0
20,i2,0
20,u3,4.003092
20,i3,-0.18010434
20.15625,u1,-334.516446
20.15625,i1,-2.30903
20.15625,u2,0
20.15625,i2,0
20.15625,u3,-0.408918
20.15625,i3,0.6557645200000001
